investor_id,total_amount,avg_amount,tx_count,sip_count,age_group,income,gender,state,city_tier,sip_ratio,investor_segment
INV000276,464251,77375.16666666667,6,4,36-45,38.3,Female,Telangana,T30,0.6666666666666666,Aggressive
INV000277,4236,4236.0,1,1,46-55,28.1,Male,Rajasthan,B30,1.0,Conservative
INV000278,1422228,177778.5,8,2,26-35,22.1,Male,Rajasthan,T30,0.25,Aggressive
INV000279,840511,70042.58333333333,12,9,26-35,12.4,Male,Gujarat,T30,0.75,Balanced
INV000280,822770,68564.16666666667,12,9,26-35,22.9,Female,Punjab,B30,0.75,Balanced
INV000281,538049,134512.25,4,1,26-35,20.5,Male,Punjab,T30,0.25,Aggressive
INV000282,664580,166145.0,4,2,36-45,55.7,Female,Uttar Pradesh,B30,0.5,Aggressive
INV000283,1591615,144692.27272727274,11,6,46-55,18.1,Male,West Bengal,T30,0.5454545454545454,Balanced
INV000284,775076,110725.14285714286,7,4,26-35,7.0,Male,Karnataka,B30,0.5714285714285714,Balanced
INV000285,681359,136271.8,5,2,18-25,3.6,Female,Madhya Pradesh,T30,0.4,Balanced
INV000286,467468,66781.14285714286,7,5,26-35,9.8,Female,Madhya Pradesh,T30,0.7142857142857143,Balanced
INV000287,461954,51328.22222222222,9,7,56+,15.9,Female,Uttar Pradesh,B30,0.7777777777777778,Conservative
INV000288,1650419,183379.88888888888,9,5,26-35,10.1,Male,Telangana,T30,0.5555555555555556,Balanced
INV000289,1389256,115771.33333333333,12,8,36-45,54.2,Male,Delhi,T30,0.6666666666666666,Aggressive
INV000290,704907,176226.75,4,1,26-35,17.9,Male,Punjab,T30,0.25,Aggressive
INV000291,873779,97086.55555555556,9,6,18-25,6.2,Female,Madhya Pradesh,T30,0.6666666666666666,Aggressive
INV000292,1291756,117432.36363636363,11,7,18-25,3.3,Male,Uttar Pradesh,T30,0.6363636363636364,Balanced
INV000293,1168787,97398.91666666667,12,7,26-35,19.3,Female,Karnataka,B30,0.5833333333333334,Balanced
INV000294,645749,92249.85714285714,7,5,36-45,30.8,Female,Maharashtra,B30,0.7142857142857143,Balanced
INV000295,195552,65184.0,3,2,56+,76.0,Male,Rajasthan,T30,0.6666666666666666,Balanced
INV000296,1706946,213368.25,8,2,26-35,16.7,Male,Madhya Pradesh,T30,0.25,Aggressive
INV000297,928050,103116.66666666667,9,6,26-35,13.0,Male,Gujarat,T30,0.6666666666666666,Balanced
INV000298,74176,12362.666666666666,6,5,18-25,6.3,Male,Uttar Pradesh,B30,0.8333333333333334,Balanced
INV000299,1337619,121601.72727272728,11,6,26-35,24.4,Male,Delhi,T30,0.5454545454545454,Aggressive
INV000300,14575,4858.333333333333,3,3,18-25,3.8,Male,Madhya Pradesh,B30,1.0,Conservative
INV000301,523438,74776.85714285714,7,5,56+,14.8,Male,Gujarat,T30,0.7142857142857143,Conservative
INV000302,309373,154686.5,2,1,36-45,31.3,Male,Telangana,T30,0.5,Aggressive
INV000303,670626,111771.0,6,3,18-25,5.0,Female,West Bengal,T30,0.5,Aggressive
INV000304,1265097,126509.7,10,7,36-45,25.6,Male,West Bengal,T30,0.7,Aggressive
INV000305,765008,85000.88888888889,9,4,36-45,21.4,Male,Rajasthan,B30,0.4444444444444444,Aggressive
INV000306,11664,3888.0,3,3,26-35,19.4,Female,Maharashtra,T30,1.0,Conservative
INV000307,1411626,201660.85714285713,7,2,18-25,7.8,Male,Telangana,T30,0.2857142857142857,Aggressive
INV000308,540841,77263.0,7,5,36-45,52.4,Male,West Bengal,T30,0.7142857142857143,Balanced
INV000309,1259367,104947.25,12,8,26-35,18.1,Male,Delhi,T30,0.6666666666666666,Balanced
INV000310,1787399,148949.91666666666,12,7,36-45,58.4,Male,Delhi,T30,0.5833333333333334,Aggressive
INV000311,142879,35719.75,4,3,36-45,29.2,Male,Punjab,B30,0.75,Balanced
INV000312,1201938,150242.25,8,5,18-25,7.1,Male,Gujarat,T30,0.625,Aggressive
INV000313,655226,131045.2,5,2,18-25,3.1,Female,Tamil Nadu,T30,0.4,Balanced
INV000314,971772,107974.66666666667,9,4,26-35,20.5,Male,West Bengal,T30,0.4444444444444444,Aggressive
INV000315,255784,51156.8,5,4,18-25,3.2,Male,Telangana,T30,0.8,Balanced
INV000316,118055,19675.833333333332,6,5,46-55,39.5,Female,Karnataka,T30,0.8333333333333334,Conservative
INV000317,392240,78448.0,5,4,36-45,50.2,Male,West Bengal,T30,0.8,Balanced
INV000318,466640,58330.0,8,6,46-55,47.5,Female,Madhya Pradesh,B30,0.75,Balanced
INV000319,825578,91730.88888888889,9,7,56+,74.8,Male,Maharashtra,T30,0.7777777777777778,Balanced
INV000320,1910965,159247.08333333334,12,5,26-35,19.7,Male,Uttar Pradesh,B30,0.4166666666666667,Balanced
INV000321,1267701,105641.75,12,7,26-35,24.2,Male,Maharashtra,T30,0.5833333333333334,Aggressive
INV000322,431850,107962.5,4,3,18-25,5.9,Male,Rajasthan,T30,0.75,Balanced
INV000323,1068233,178038.83333333334,6,3,26-35,23.0,Female,Telangana,T30,0.5,Aggressive
INV000324,356264,118754.66666666667,3,0,26-35,8.0,Male,West Bengal,T30,0.0,Aggressive
INV000325,44535,14845.0,3,2,26-35,20.9,Male,Haryana,B30,0.6666666666666666,Balanced
INV000326,735272,122545.33333333333,6,3,26-35,11.0,Female,Madhya Pradesh,B30,0.5,Balanced
INV000327,478040,119510.0,4,2,26-35,9.2,Male,Uttar Pradesh,B30,0.5,Balanced
INV000328,541051,45087.583333333336,12,9,26-35,19.6,Male,Madhya Pradesh,B30,0.75,Conservative
INV000329,5399,1349.75,4,4,18-25,6.5,Male,Tamil Nadu,T30,1.0,Conservative
INV000330,1544463,171607.0,9,4,26-35,11.9,Female,Madhya Pradesh,B30,0.4444444444444444,Balanced
INV000331,773534,70321.27272727272,11,8,36-45,15.5,Male,Madhya Pradesh,T30,0.7272727272727273,Balanced
INV000332,591213,98535.5,6,4,36-45,12.9,Female,Telangana,T30,0.6666666666666666,Balanced
INV000333,694900,115816.66666666667,6,4,26-35,14.8,Male,Maharashtra,B30,0.6666666666666666,Balanced
INV000334,1770884,147573.66666666666,12,7,56+,22.6,Male,Uttar Pradesh,T30,0.5833333333333334,Balanced
INV000335,1467810,133437.27272727274,11,6,26-35,11.6,Male,Maharashtra,T30,0.5454545454545454,Balanced
INV000336,3390,1695.0,2,2,26-35,17.7,Male,Delhi,T30,1.0,Conservative
INV000337,458922,65560.28571428571,7,5,56+,73.4,Female,Haryana,B30,0.7142857142857143,Balanced
INV000338,415921,103980.25,4,1,46-55,20.9,Female,Gujarat,T30,0.25,Aggressive
INV000339,1005552,100555.2,10,6,26-35,22.3,Male,Uttar Pradesh,B30,0.6,Aggressive
INV000340,347164,57860.666666666664,6,5,26-35,21.4,Female,Delhi,T30,0.8333333333333334,Balanced
INV000341,475696,43245.09090909091,11,8,26-35,19.6,Male,Delhi,T30,0.7272727272727273,Conservative
INV000342,7174,7174.0,1,1,36-45,49.6,Male,Gujarat,T30,1.0,Conservative
INV000343,720449,180112.25,4,2,36-45,28.5,Male,Punjab,T30,0.5,Aggressive
INV000344,1429887,142988.7,10,5,36-45,56.7,Male,Madhya Pradesh,B30,0.5,Aggressive
INV000345,4370,4370.0,1,1,56+,75.5,Male,Haryana,B30,1.0,Conservative
INV000346,1172985,195497.5,6,1,26-35,22.0,Male,Haryana,B30,0.16666666666666666,Aggressive
INV000347,133664,66832.0,2,1,18-25,7.7,Male,West Bengal,T30,0.5,Aggressive
INV000348,305135,76283.75,4,2,46-55,94.4,Female,Madhya Pradesh,B30,0.5,Balanced
INV000349,1551948,141086.18181818182,11,4,18-25,3.8,Female,Maharashtra,T30,0.36363636363636365,Balanced
INV000350,16928,8464.0,2,2,46-55,32.0,Male,Uttar Pradesh,T30,1.0,Conservative
INV000351,630255,78781.875,8,5,56+,62.9,Female,Madhya Pradesh,T30,0.625,Balanced
INV000352,247916,41319.333333333336,6,5,46-55,21.1,Male,Tamil Nadu,T30,0.8333333333333334,Conservative
INV000353,500797,166932.33333333334,3,1,26-35,24.6,Female,Maharashtra,T30,0.3333333333333333,Aggressive
INV000354,974461,139208.7142857143,7,3,26-35,21.2,Male,Telangana,T30,0.42857142857142855,Aggressive
INV000355,55250,55250.0,1,1,26-35,16.7,Male,Maharashtra,T30,1.0,Balanced
INV000356,770550,96318.75,8,6,56+,71.7,Male,Haryana,B30,0.75,Balanced
INV000357,379725,75945.0,5,3,26-35,24.5,Male,Rajasthan,B30,0.6,Aggressive
INV000358,333640,166820.0,2,1,26-35,7.2,Male,Maharashtra,B30,0.5,Balanced
INV000359,147644,14764.4,10,9,18-25,3.1,Male,Tamil Nadu,T30,0.9,Conservative
INV000360,1465276,162808.44444444444,9,5,36-45,55.3,Female,Maharashtra,T30,0.5555555555555556,Aggressive
INV000361,1297014,216169.0,6,3,46-55,27.1,Male,Maharashtra,T30,0.5,Balanced
INV000362,501758,250879.0,2,0,26-35,10.9,Male,Telangana,T30,0.0,Aggressive
INV000363,355671,44458.875,8,7,26-35,22.6,Male,Madhya Pradesh,B30,0.875,Balanced
INV000364,443905,110976.25,4,3,26-35,9.1,Male,Delhi,T30,0.75,Balanced
INV000365,44320,44320.0,1,0,46-55,67.2,Male,Tamil Nadu,T30,0.0,Balanced
INV000366,688501,86062.625,8,4,36-45,55.4,Male,Telangana,T30,0.5,Aggressive
INV000367,143245,28649.0,5,4,36-45,38.5,Male,Haryana,T30,0.8,Balanced
INV000368,357375,178687.5,2,1,26-35,16.2,Male,Uttar Pradesh,B30,0.5,Balanced
INV000369,427741,53467.625,8,6,26-35,20.7,Male,Delhi,T30,0.75,Balanced
INV000370,554406,92401.0,6,5,26-35,12.4,Female,Delhi,T30,0.8333333333333334,Balanced
INV000371,540463,49133.0,11,8,26-35,14.6,Male,Uttar Pradesh,B30,0.7272727272727273,Conservative
INV000372,728695,72869.5,10,7,36-45,12.4,Male,Gujarat,T30,0.7,Balanced
INV000373,318848,106282.66666666667,3,2,26-35,8.0,Male,Gujarat,T30,0.6666666666666666,Balanced
INV000374,1367561,170945.125,8,4,18-25,4.1,Female,West Bengal,T30,0.5,Balanced
INV000375,268483,268483.0,1,0,36-45,18.1,Male,Rajasthan,T30,0.0,Aggressive
INV000376,526293,175431.0,3,1,18-25,3.0,Male,Tamil Nadu,T30,0.3333333333333333,Balanced
INV000377,1199665,149958.125,8,5,26-35,19.8,Male,Karnataka,T30,0.625,Balanced
INV000378,867796,144632.66666666666,6,3,26-35,8.7,Male,Madhya Pradesh,B30,0.5,Balanced
INV000379,405119,101279.75,4,3,46-55,52.0,Male,Maharashtra,T30,0.75,Balanced
INV000380,263416,37630.857142857145,7,6,56+,24.2,Male,Haryana,T30,0.8571428571428571,Conservative
INV000381,169253,84626.5,2,1,36-45,41.2,Female,Telangana,T30,0.5,Aggressive
INV000382,240733,120366.5,2,1,26-35,20.5,Male,Gujarat,T30,0.5,Aggressive
INV000383,1064317,106431.7,10,5,26-35,23.4,Female,Telangana,T30,0.5,Aggressive
INV000384,642851,91835.85714285714,7,5,18-25,6.5,Female,Tamil Nadu,B30,0.7142857142857143,Balanced
INV000385,211287,42257.4,5,4,18-25,7.5,Female,Karnataka,B30,0.8,Balanced
INV000386,57205,57205.0,1,1,36-45,14.2,Male,Haryana,B30,1.0,Balanced
INV000387,1638380,182042.22222222222,9,3,36-45,53.8,Male,Gujarat,T30,0.3333333333333333,Aggressive
INV000388,499712,49971.2,10,9,36-45,33.6,Male,Maharashtra,B30,0.9,Balanced
INV000389,140056,23342.666666666668,6,3,46-55,50.2,Male,Delhi,T30,0.5,Balanced
INV000390,1090714,136339.25,8,3,26-35,24.9,Male,Karnataka,T30,0.375,Aggressive
INV000391,868,868.0,1,1,18-25,6.3,Male,Tamil Nadu,T30,1.0,Conservative
INV000392,1364227,113685.58333333333,12,7,26-35,16.6,Female,Gujarat,T30,0.5833333333333334,Balanced
INV000393,1630709,232958.42857142858,7,2,36-45,53.1,Male,Maharashtra,T30,0.2857142857142857,Aggressive
INV000394,1528067,138915.18181818182,11,5,26-35,12.2,Male,Maharashtra,T30,0.45454545454545453,Balanced
INV000395,353000,39222.22222222222,9,7,18-25,3.4,Male,Delhi,T30,0.7777777777777778,Conservative
INV000396,1713946,142828.83333333334,12,6,46-55,38.5,Male,Rajasthan,T30,0.5,Balanced
INV000397,704094,117349.0,6,4,36-45,25.4,Female,Gujarat,T30,0.6666666666666666,Aggressive
INV000398,368513,184256.5,2,0,46-55,28.2,Male,Madhya Pradesh,T30,0.0,Aggressive
INV000399,273222,24838.363636363636,11,10,26-35,14.3,Male,Karnataka,T30,0.9090909090909091,Conservative
INV000400,1124301,112430.1,10,6,26-35,22.1,Male,Punjab,T30,0.6,Aggressive
INV000401,50948,12737.0,4,4,26-35,20.5,Male,Uttar Pradesh,B30,1.0,Balanced
INV000402,929661,132808.7142857143,7,4,18-25,4.8,Male,Telangana,T30,0.5714285714285714,Balanced
INV000403,1849245,168113.18181818182,11,6,18-25,7.7,Female,Rajasthan,T30,0.5454545454545454,Aggressive
INV000404,61736,30868.0,2,1,36-45,35.5,Female,Telangana,T30,0.5,Balanced
INV000405,246813,82271.0,3,2,56+,8.6,Female,Karnataka,B30,0.6666666666666666,Balanced
INV000406,165780,82890.0,2,1,26-35,20.8,Male,Rajasthan,T30,0.5,Aggressive
INV000407,444857,55607.125,8,6,36-45,32.8,Male,Tamil Nadu,B30,0.75,Balanced
INV000408,166194,23742.0,7,6,56+,62.3,Male,Punjab,B30,0.8571428571428571,Conservative
INV000409,201679,50419.75,4,2,26-35,10.7,Male,Delhi,T30,0.5,Balanced
INV000410,1084023,135502.875,8,5,18-25,5.3,Female,Rajasthan,T30,0.625,Aggressive
INV000411,359572,59928.666666666664,6,4,26-35,11.1,Female,West Bengal,T30,0.6666666666666666,Balanced
INV000412,192321,21369.0,9,8,18-25,7.4,Male,Rajasthan,B30,0.8888888888888888,Balanced
INV000413,688437,68843.7,10,5,36-45,49.8,Female,Haryana,T30,0.5,Aggressive
INV000414,872507,79318.81818181818,11,8,36-45,21.9,Male,Tamil Nadu,T30,0.7272727272727273,Balanced
INV000415,270002,27000.2,10,7,36-45,20.3,Female,Maharashtra,T30,0.7,Balanced
INV000416,4016,2008.0,2,2,26-35,6.8,Male,Maharashtra,B30,1.0,Conservative
INV000417,716138,102305.42857142857,7,4,26-35,13.5,Female,Haryana,T30,0.5714285714285714,Balanced
INV000418,1045868,116207.55555555556,9,6,26-35,13.6,Female,Rajasthan,T30,0.6666666666666666,Balanced
INV000419,330546,66109.2,5,3,56+,27.6,Female,Haryana,T30,0.6,Balanced
INV000420,15774,15774.0,1,1,26-35,11.7,Male,Haryana,T30,1.0,Conservative
INV000421,1113182,159026.0,7,4,36-45,31.9,Male,Tamil Nadu,T30,0.5714285714285714,Aggressive
INV000422,4429,4429.0,1,1,46-55,94.1,Male,Punjab,B30,1.0,Conservative
INV000423,15602,5200.666666666667,3,3,26-35,6.2,Female,Delhi,T30,1.0,Conservative
INV000424,453564,226782.0,2,1,36-45,49.4,Male,Punjab,B30,0.5,Aggressive
INV000425,1344456,192065.14285714287,7,3,56+,77.2,Male,Rajasthan,T30,0.42857142857142855,Balanced
INV000426,365216,121738.66666666667,3,2,18-25,3.6,Male,West Bengal,T30,0.6666666666666666,Balanced
INV000427,1139710,103610.0,11,7,56+,18.6,Female,Punjab,B30,0.6363636363636364,Balanced
INV000428,984414,89492.18181818182,11,8,36-45,27.2,Male,Delhi,T30,0.7272727272727273,Balanced
INV000429,663655,82956.875,8,6,36-45,41.7,Female,Gujarat,T30,0.75,Balanced
INV000430,587853,97975.5,6,4,18-25,3.3,Male,Punjab,B30,0.6666666666666666,Balanced
INV000431,1046507,130813.375,8,5,18-25,4.6,Female,Madhya Pradesh,B30,0.625,Balanced
INV000432,908220,129745.71428571429,7,3,18-25,6.7,Female,Maharashtra,T30,0.42857142857142855,Aggressive
INV000433,31556,6311.2,5,5,36-45,56.4,Male,Punjab,B30,1.0,Conservative
INV000434,2353,2353.0,1,1,46-55,28.1,Male,Gujarat,T30,1.0,Conservative
INV000435,59022,59022.0,1,1,56+,57.0,Male,Karnataka,B30,1.0,Balanced
INV000436,289593,48265.5,6,5,26-35,14.4,Male,Rajasthan,T30,0.8333333333333334,Conservative
INV000437,839479,93275.44444444444,9,6,26-35,6.1,Female,Telangana,T30,0.6666666666666666,Balanced
INV000438,160823,40205.75,4,2,26-35,11.6,Male,Delhi,T30,0.5,Balanced
INV000439,1803813,150317.75,12,5,56+,23.4,Male,Rajasthan,B30,0.4166666666666667,Balanced
INV000440,999123,83260.25,12,8,18-25,6.7,Male,Uttar Pradesh,B30,0.6666666666666666,Aggressive
INV000441,591940,73992.5,8,6,26-35,8.3,Female,Tamil Nadu,T30,0.75,Balanced
INV000442,309021,77255.25,4,3,26-35,16.2,Male,Delhi,T30,0.75,Balanced
INV000443,392758,78551.6,5,2,26-35,18.7,Male,Punjab,T30,0.4,Balanced
INV000444,925543,84140.27272727272,11,6,36-45,42.1,Female,Maharashtra,T30,0.5454545454545454,Aggressive
INV000445,90603,8236.636363636364,11,9,26-35,24.7,Female,Madhya Pradesh,B30,0.8181818181818182,Conservative
INV000446,1160735,116073.5,10,6,26-35,23.8,Female,Rajasthan,T30,0.6,Aggressive
INV000447,348979,348979.0,1,0,36-45,37.2,Female,West Bengal,T30,0.0,Aggressive
INV000448,1111616,222323.2,5,0,18-25,3.4,Male,West Bengal,T30,0.0,Aggressive
INV000449,557811,69726.375,8,6,18-25,6.8,Male,Haryana,B30,0.75,Balanced
INV000450,433111,216555.5,2,1,26-35,18.4,Female,West Bengal,T30,0.5,Balanced
INV000451,645705,322852.5,2,0,46-55,23.4,Male,Madhya Pradesh,T30,0.0,Aggressive
INV000452,511792,42649.333333333336,12,9,26-35,18.1,Male,Tamil Nadu,B30,0.75,Conservative
INV000453,777404,97175.5,8,4,46-55,40.4,Male,Rajasthan,B30,0.5,Balanced
INV000454,405276,67546.0,6,3,18-25,6.6,Female,Uttar Pradesh,T30,0.5,Aggressive
INV000455,565404,188468.0,3,2,18-25,3.2,Male,Punjab,T30,0.6666666666666666,Balanced
INV000456,113067,18844.5,6,5,26-35,17.2,Male,Karnataka,B30,0.8333333333333334,Conservative
INV000457,1265388,105449.0,12,6,26-35,22.3,Female,Haryana,B30,0.5,Aggressive
INV000458,1520950,126745.83333333333,12,5,56+,18.9,Male,Rajasthan,B30,0.4166666666666667,Balanced
INV000459,387405,77481.0,5,4,26-35,21.5,Female,West Bengal,T30,0.8,Balanced
INV000460,2003584,166965.33333333334,12,6,36-45,47.1,Male,Delhi,T30,0.5,Aggressive
INV000461,98422,32807.333333333336,3,3,36-45,26.9,Male,Punjab,T30,1.0,Balanced
INV000462,53418,26709.0,2,2,56+,42.3,Female,Haryana,T30,1.0,Conservative
INV000463,843755,84375.5,10,7,26-35,8.9,Male,Gujarat,T30,0.7,Balanced
INV000464,9163,9163.0,1,0,46-55,70.6,Male,Karnataka,B30,0.0,Balanced
INV000465,537322,107464.4,5,4,26-35,20.8,Male,Maharashtra,B30,0.8,Balanced
INV000466,691867,69186.7,10,7,18-25,4.4,Male,Haryana,B30,0.7,Balanced
INV000467,65408,6540.8,10,10,18-25,7.1,Female,Karnataka,T30,1.0,Conservative
INV000468,3014,3014.0,1,1,36-45,23.5,Male,Uttar Pradesh,B30,1.0,Conservative
INV000469,1178685,98223.75,12,7,18-25,4.7,Male,Tamil Nadu,B30,0.5833333333333334,Balanced
INV000470,565741,141435.25,4,2,26-35,17.8,Male,Madhya Pradesh,B30,0.5,Balanced
INV000471,840782,168156.4,5,3,18-25,4.2,Male,West Bengal,T30,0.6,Balanced
INV000472,354383,118127.66666666667,3,1,46-55,70.1,Male,Uttar Pradesh,T30,0.3333333333333333,Balanced
INV000473,1506280,188285.0,8,4,36-45,15.4,Male,Karnataka,B30,0.5,Balanced
INV000474,25773,5154.6,5,5,46-55,83.3,Male,Madhya Pradesh,B30,1.0,Conservative
INV000475,366110,122036.66666666667,3,2,56+,49.7,Female,West Bengal,T30,0.6666666666666666,Balanced
INV000476,381910,95477.5,4,3,46-55,21.2,Female,Gujarat,T30,0.75,Balanced
INV000477,2846388,284638.8,10,1,18-25,5.3,Female,Uttar Pradesh,T30,0.1,Aggressive
INV000478,385016,128338.66666666667,3,2,36-45,16.5,Female,Gujarat,T30,0.6666666666666666,Balanced
INV000479,58383,29191.5,2,2,18-25,4.2,Male,Maharashtra,T30,1.0,Conservative
INV000480,966963,107440.33333333333,9,5,18-25,6.2,Male,Maharashtra,T30,0.5555555555555556,Aggressive
INV000481,2336031,233603.1,10,4,26-35,13.4,Female,Madhya Pradesh,B30,0.4,Balanced
INV000482,1669754,166975.4,10,3,26-35,7.6,Male,Maharashtra,T30,0.3,Balanced
INV000483,948622,86238.36363636363,11,8,18-25,7.7,Male,Haryana,T30,0.7272727272727273,Balanced
INV000484,44058,44058.0,1,1,26-35,21.7,Male,Uttar Pradesh,B30,1.0,Balanced
INV000485,542383,90397.16666666667,6,4,26-35,19.5,Male,Rajasthan,T30,0.6666666666666666,Balanced
INV000486,1009808,336602.6666666667,3,0,26-35,12.6,Female,Madhya Pradesh,T30,0.0,Aggressive
INV000487,872294,124613.42857142857,7,5,36-45,41.7,Male,Telangana,T30,0.7142857142857143,Balanced
INV000488,1172431,167490.14285714287,7,4,56+,31.4,Male,Karnataka,B30,0.5714285714285714,Balanced
INV000489,308094,61618.8,5,4,18-25,7.4,Male,Uttar Pradesh,B30,0.8,Balanced
INV000490,416665,138888.33333333334,3,2,26-35,10.0,Male,Delhi,T30,0.6666666666666666,Balanced
INV000491,2117561,176463.41666666666,12,6,56+,58.2,Male,Madhya Pradesh,T30,0.5,Balanced
INV000492,1258481,179783.0,7,4,36-45,12.4,Male,Telangana,T30,0.5714285714285714,Balanced
INV000493,485825,40485.416666666664,12,10,18-25,4.2,Male,Punjab,T30,0.8333333333333334,Conservative
INV000494,1163559,166222.7142857143,7,4,56+,30.4,Male,Punjab,B30,0.5714285714285714,Balanced
INV000495,1799071,149922.58333333334,12,5,26-35,7.6,Female,Gujarat,T30,0.4166666666666667,Balanced
INV000496,736381,105197.28571428571,7,5,36-45,14.3,Male,Maharashtra,T30,0.7142857142857143,Balanced
INV000497,881675,88167.5,10,7,36-45,45.7,Male,Madhya Pradesh,B30,0.7,Aggressive
INV000498,896818,224204.5,4,1,26-35,22.1,Female,Telangana,T30,0.25,Aggressive
INV000499,715152,79461.33333333333,9,7,36-45,59.5,Female,Delhi,T30,0.7777777777777778,Balanced
INV000500,1216892,152111.5,8,3,26-35,19.9,Female,West Bengal,T30,0.375,Balanced
INV000501,30878,10292.666666666666,3,3,18-25,4.0,Male,Punjab,T30,1.0,Conservative
INV000502,5007,5007.0,1,1,36-45,40.9,Female,Delhi,T30,1.0,Conservative
INV000503,702198,175549.5,4,1,26-35,22.2,Female,Madhya Pradesh,B30,0.25,Aggressive
INV000504,2723,2723.0,1,1,26-35,17.4,Male,Karnataka,B30,1.0,Conservative
INV000505,464433,77405.5,6,4,36-45,40.9,Male,Rajasthan,T30,0.6666666666666666,Aggressive
INV000506,30433,10144.333333333334,3,3,36-45,43.0,Female,Gujarat,T30,1.0,Balanced
INV000507,653580,72620.0,9,7,36-45,44.1,Male,Gujarat,T30,0.7777777777777778,Balanced
INV000508,440952,220476.0,2,0,36-45,12.8,Female,Karnataka,T30,0.0,Aggressive
INV000509,479989,95997.8,5,3,56+,26.5,Male,Madhya Pradesh,B30,0.6,Balanced
INV000510,534447,133611.75,4,2,46-55,55.0,Male,West Bengal,T30,0.5,Balanced
INV000511,969412,121176.5,8,4,46-55,88.7,Male,Punjab,T30,0.5,Balanced
INV000512,348138,29011.5,12,9,46-55,82.6,Male,Punjab,B30,0.75,Conservative
INV000513,9171,4585.5,2,2,26-35,12.8,Male,Telangana,T30,1.0,Conservative
INV000514,1252941,156617.625,8,4,36-45,43.2,Male,West Bengal,T30,0.5,Aggressive
INV000515,713355,237785.0,3,0,18-25,5.1,Male,Delhi,T30,0.0,Aggressive
INV000516,145169,72584.5,2,1,36-45,27.3,Male,Uttar Pradesh,T30,0.5,Aggressive
INV000517,513148,102629.6,5,3,36-45,31.8,Female,Punjab,B30,0.6,Aggressive
INV000518,122149,61074.5,2,1,26-35,11.9,Male,Uttar Pradesh,B30,0.5,Balanced
INV000519,725481,120913.5,6,3,26-35,6.3,Female,Haryana,B30,0.5,Balanced
INV000520,496222,82703.66666666667,6,3,46-55,59.4,Female,West Bengal,T30,0.5,Balanced
INV000521,1888125,209791.66666666666,9,3,26-35,9.7,Male,West Bengal,T30,0.3333333333333333,Balanced
INV000522,2234009,186167.41666666666,12,6,26-35,10.8,Female,Punjab,T30,0.5,Balanced
INV000523,754087,75408.7,10,5,36-45,13.1,Male,West Bengal,T30,0.5,Balanced
INV000524,1064264,106426.4,10,7,56+,37.4,Male,West Bengal,T30,0.7,Balanced
INV000525,626819,78352.375,8,5,56+,12.6,Female,Gujarat,T30,0.625,Balanced
INV000526,2080600,208060.0,10,3,26-35,16.5,Female,Tamil Nadu,B30,0.3,Balanced
INV000527,1270840,115530.90909090909,11,6,26-35,12.1,Male,Telangana,T30,0.5454545454545454,Balanced
INV000528,5187,5187.0,1,1,56+,58.0,Male,Telangana,T30,1.0,Conservative
INV000529,1420509,129137.18181818182,11,6,18-25,4.7,Male,Maharashtra,T30,0.5454545454545454,Balanced
